577	 Okert, S	SF	P	0	0	0	0	0	0	0	0	0	-.--	4	1
577	 Olson, M	OAK	RF	0	0	0	0	0	0	0	1	0	*.**	19	4
577	 Pagan, E	SEA	P	0	0	0	0	0	0	0	1	0	*.**	5	2
577	 Phelps, D	MIA	P	0	0	0	0	0	0	0	0	0	-.--	5	1
577	 Pill, T	NYM	P	0	0	0	0	0	0	0	1	2	0.50	8	3
577	 Pinto, R	PHI	P	0	0	0	0	0	0	0	0	0	-.--	3	1
577	 Pomeranz, D	BOS	P	0	0	0	0	0	0	0	0	0	-.--	5	1
577	 Porcello, R	BOS	P	0	0	0	0	0	0	0	0	0	-.--	7	2
577	 Quintana, J	CWS	P	0	0	0	0	0	0	0	1	0	*.**	8	2
577	 Ramirez, J	LAA	P	0	0	0	0	0	0	0	2	0	*.**	6	3
577	 Reed, C	CIN	P	0	0	0	0	0	0	0	0	0	-.--	9	2
577	 Robinson, D	TEX	3B	0	0	0	0	0	0	0	2	0	*.**	7	2
577	 Rodriguez, E	BOS	P	0	0	0	0	0	0	0	2	0	*.**	12	4
577	 Romero, E	WSH	P	0	0	0	0	0	0	0	0	0	-.--	3	1
577	 Sabathia, C	NYY	P	0	0	0	0	0	0	0	0	1	0.00	16	4
577	 Scahill, R	MIL	P	0	0	0	0	0	0	0	0	0	-.--	3	1
577	 Severino, L	NYY	P	0	0	0	0	0	0	0	0	1	0.00	11	2
577	 Sewald, P	NYM	P	0	0	0	0	0	0	0	0	1	0.00	6	2
577	 Shipley, B	ARI	P	0	0	0	0	0	0	0	3	1	3.00	17	5
577	 Shoemaker, M	LAA	P	0	0	0	0	0	0	0	1	0	*.**	5	2
577	 Shreve, C	NYY	P	0	0	0	0	0	0	0	1	0	*.**	4	1
577	 Sipp, T	HOU	P	0	0	0	0	0	0	0	0	1	0.00	2	1
577	 Smoker, J	NYM	P	0	0	0	0	0	0	0	1	0	*.**	2	1
577	 Socolovich, M	STL	P	0	0	0	0	0	0	0	1	0	*.**	4	1
577	 Stammen, C	SD	P	0	0	0	0	0	0	0	1	0	*.**	19	3
577	 Storen, D	CIN	P	0	0	0	0	0	0	0	1	0	*.**	3	1
577	 Stripling, R	LAD	P	0	0	0	0	0	0	0	0	2	0.00	19	5
577	 Tanaka, M	NYY	P	0	0	1	0	0	0	0	1	0	*.**	12	3
577	 Tapia, R	COL	CF	0	0	0	0	0	0	0	2	5	0.40	43	13
577	 Telis, T	MIA	C	0	0	0	0	0	0	0	1	1	1.00	5	2
577	 Tepera, R	TOR	P	0	0	0	0	0	0	0	0	0	-.--	4	1
577	 Thompson, T	LAD	CF	0	0	0	0	0	0	0	4	1	4.00	33	8
577	 Turner, J	WSH	P	0	0	2	0	0	0	0	4	1	4.00	21	6
577	 Verlander, J	DET	P	0	0	0	0	0	0	0	0	0	-.--	10	3
577	 Watson, T	PIT	P	0	0	0	0	0	0	0	0	0	-.--	5	1
577	 Weaver, J	SD	P	0	0	0	0	0	0	1	4	1	4.00	28	10
577	 Wilk, A	MIN	P	0	0	0	0	0	0	0	1	0	*.**	1	1
577	 Williams, T	PIT	P	0	0	2	0	0	0	0	6	1	6.00	44	13
577	 Wisler, M	ATL	P	0	0	0	0	0	0	0	1	0	*.**	4	1
577	 Wittgren, N	MIA	P	0	0	0	0	0	0	0	1	0	*.**	7	2
577	 Wojciechowski, A	CIN	P	0	0	0	0	0	0	0	0	1	0.00	9	3
577	 Zastryzny, R	CHC	P	0	0	0	0	0	0	0	1	1	1.00	3	2
700	 Abad, F	BOS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Albers, M	WSH	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Allen, C	CLE	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Altavilla, D	SEA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Alvarez, J	LAA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Armstrong, S	CLE	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Asher, A	BAL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Axford, J	OAK	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Barnes, D	TOR	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Barnes, J	MIL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Barnes, M	BOS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Barraclough, K	MIA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Bastardo, A	PIT	P	0	0	0	0	0	0	0	0	0	-.--	4	1
700	 Beck, C	CWS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Belisle, M	MIN	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Bell, C	DET	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Benoit, J	PHI	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Betances, D	NYY	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Blanton, J	WSH	P	0	0	0	0	0	0	0	0	0	-.--	5	1
700	 Blevins, J	NYM	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Bowman, M	STL	P	0	0	1	0	0	0	0	1	0	*.**	2	1
700	 Brach, B	BAL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Bracho, S	ARI	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Brebbia, J	STL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Breslow, C	MIN	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Broxton, J	STL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Buchter, R	SD	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Carle, S	COL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Casilla, S	OAK	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Cecil, B	STL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Chafin, A	ARI	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Chapman, A	NYY	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Cingrani, T	CIN	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Claudio, A	TEX	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Clippard, T	NYY	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Collmenter, J	ATL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Colome, A	TB	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Davis, W	CHC	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Dayton, G	LAD	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 DeLaRosa, J	ARI	P	0	0	1	0	0	0	0	1	0	*.**	1	1
700	 Devenski, C	HOU	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Diaz, E	SEA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Diaz, J	TB	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Diaz, M	SD	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Drake, O	MIL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Dunn, M	COL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Edgin, J	NYM	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Esch, J	SD	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Estevez, C	COL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Familia, J	NYM	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Farquhar, D	TB	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Feliz, N	MIL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Fields, J	LAD	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Fiers, M	HOU	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Garcia, J	MIA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Garcia, L	PHI	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Gearrin, C	SF	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Giles, K	HOU	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Givens, M	BAL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Glover, K	WSH	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Goforth, D	MIL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Gomez, J	PHI	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Gore, T	KC	OF	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Grace, M	WSH	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Green, C	NYY	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Greene, S	DET	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Gregerson, L	HOU	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Grilli, J	TOR	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Guerra, D	LAA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Guthrie, J	WSH	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Haley, J	MIN	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Hand, B	SD	P	0	0	1	0	0	0	0	1	0	*.**	3	1
700	 Hardy, B	DET	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Harris, W	HOU	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Hart, D	BAL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Hatcher, C	LAD	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Hembree, H	BOS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Hernandez, D	LAA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Hernandez, T	HOU	RF	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Holder, J	NYY	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Holland, G	COL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Holmberg, D	CWS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Hoover, J	ARI	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Howell, J	TOR	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Hoyt, J	HOU	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Hudson, D	PIT	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Hughes, J	MIL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Hunter, T	TB	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Infante, G	CWS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Jackson, L	ATL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Jennings, D	CWS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Johnson, J	ATL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Johnson, P	CHC	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Jungmann, T	MIL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Kahnle, T	CWS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Kela, K	TEX	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Kelley, S	WSH	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Kelly, J	BOS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Kimbrel, C	BOS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Kintzler, B	MIN	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Knebel, C	MIL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Krol, I	ATL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Law, D	SF	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Layne, T	NYY	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Leone, D	TOR	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Liberatore, A	LAD	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Logan, B	CLE	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Loup, A	TOR	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Lyons, T	STL	P	0	0	0	0	0	0	0	0	0	-.--	6	1
700	 Maurer, B	SD	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 McAllister, Z	CLE	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 McCarthy, K	KC	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 McGee, J	COL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Melancon, M	SF	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Middleton, K	LAA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Mitchell, B	NYY	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Morin, M	LAA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Morris, B	SF	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Morrow, B	LAD	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Motte, J	ATL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Neris, H	PHI	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Neshek, P	PHI	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Neverauskas, D	PIT	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Nicasio, J	PIT	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Norris, B	LAA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 ODay, D	BAL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 OFlaherty, E	ATL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Oberg, S	COL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Oh, S	STL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Osich, J	SF	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Osuna, R	TOR	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Otero, D	CLE	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Ottavino, A	COL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Overton, D	SEA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Parker, B	LAA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Pazos, J	SEA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Peacock, B	HOU	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Pena, F	CHC	P	0	0	0	0	0	0	0	0	0	-.--	5	1
700	 Peralta, W	CIN	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Perez, O	WSH	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Petit, Y	LAA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Quackenbush, K	SD	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Qualls, C	COL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Ramirez, E	TB	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Ramirez, J	ATL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Ramirez, N	NYM	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Ramos, A	MIA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Ramos, E	PHI	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Reed, A	NYM	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Rivero, F	PIT	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Robertson, D	CWS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Robles, H	NYM	P	0	0	1	0	0	0	0	1	0	*.**	2	1
700	 Rodney, F	ARI	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Rodriguez, J	PHI	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Roe, C	ATL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Romano, S	CIN	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Romo, S	LAD	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Rondon, H	CHC	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Rosenthal, T	STL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 RossJr, R	BOS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Rosscup, Z	CHC	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Rzepczynski, M	SEA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Sanchez, A	DET	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Scott, R	BOS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Shaw, B	CLE	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Siegrist, K	STL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Smith, J	TOR	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Solis, S	WSH	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Stratton, C	SF	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Strickland, H	SF	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Strop, P	CHC	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Suter, B	MIL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Swarzak, A	CWS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Taylor, B	BOS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Tazawa, J	MIA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Thompson, J	PHI	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Torres, C	MIL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Treinen, B	WSH	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Tuivailala, S	STL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Uehara, K	CHC	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Valdez, J	SD	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Vincent, N	SEA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Vizcaino, A	ATL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Warren, A	NYY	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Whitley, C	TB	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Wilhelmsen, T	ARI	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Wilson, A	DET	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Wilson, J	DET	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Wilson, T	BAL	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Wood, B	CIN	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Yates, K	SD	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Ynoa, M	CWS	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Young, C	KC	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Ziegler, B	MIA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
700	 Zych, T	SEA	P	0	0	0	0	0	0	0	0	0	-.--	0	0
